Date,DateKey,IsMonthStart,Year,Quarter,YearQuarter,MonthNumber,Month,YearMonth,MonthYear,IsLatest,IsPrePandemicBase
2022-09-13,20220913,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-14,20220914,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-15,20220915,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-16,20220916,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-17,20220917,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-18,20220918,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-19,20220919,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-20,20220920,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-21,20220921,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-22,20220922,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-23,20220923,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-24,20220924,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-25,20220925,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-26,20220926,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-27,20220927,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-28,20220928,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-29,20220929,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-09-30,20220930,False,2022,Q3,2022 Q3,9,Sep,2022-09,Sep 2022,False,False
2022-10-01,20221001,True,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-02,20221002,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-03,20221003,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-04,20221004,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-05,20221005,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-06,20221006,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-07,20221007,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-08,20221008,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-09,20221009,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-10,20221010,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-11,20221011,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-12,20221012,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-13,20221013,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-14,20221014,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-15,20221015,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-16,20221016,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-17,20221017,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-18,20221018,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-19,20221019,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-20,20221020,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-21,20221021,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-22,20221022,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-23,20221023,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-24,20221024,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-25,20221025,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-26,20221026,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-27,20221027,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-28,20221028,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-29,20221029,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-30,20221030,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-10-31,20221031,False,2022,Q4,2022 Q4,10,Oct,2022-10,Oct 2022,False,False
2022-11-01,20221101,True,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-02,20221102,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-03,20221103,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-04,20221104,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-05,20221105,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-06,20221106,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-07,20221107,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-08,20221108,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-09,20221109,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-10,20221110,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-11,20221111,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-12,20221112,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-13,20221113,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-14,20221114,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-15,20221115,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-16,20221116,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-17,20221117,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-18,20221118,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-19,20221119,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-20,20221120,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-21,20221121,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-22,20221122,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-23,20221123,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-24,20221124,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-25,20221125,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-26,20221126,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-27,20221127,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-28,20221128,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-29,20221129,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-11-30,20221130,False,2022,Q4,2022 Q4,11,Nov,2022-11,Nov 2022,False,False
2022-12-01,20221201,True,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-02,20221202,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-03,20221203,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-04,20221204,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-05,20221205,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-06,20221206,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-07,20221207,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-08,20221208,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-09,20221209,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-10,20221210,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-11,20221211,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-12,20221212,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-13,20221213,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-14,20221214,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-15,20221215,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-16,20221216,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-17,20221217,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-18,20221218,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-19,20221219,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-20,20221220,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-21,20221221,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-22,20221222,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-23,20221223,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-24,20221224,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-25,20221225,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-26,20221226,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-27,20221227,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-28,20221228,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-29,20221229,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-30,20221230,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2022-12-31,20221231,False,2022,Q4,2022 Q4,12,Dec,2022-12,Dec 2022,False,False
2023-01-01,20230101,True,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-02,20230102,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-03,20230103,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-04,20230104,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-05,20230105,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-06,20230106,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-07,20230107,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-08,20230108,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-09,20230109,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-10,20230110,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-11,20230111,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-12,20230112,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-13,20230113,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-14,20230114,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-15,20230115,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-16,20230116,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-17,20230117,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-18,20230118,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-19,20230119,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-20,20230120,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-21,20230121,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-22,20230122,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-23,20230123,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-24,20230124,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-25,20230125,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-26,20230126,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-27,20230127,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-28,20230128,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-29,20230129,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-30,20230130,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-01-31,20230131,False,2023,Q1,2023 Q1,1,Jan,2023-01,Jan 2023,False,False
2023-02-01,20230201,True,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-02,20230202,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-03,20230203,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-04,20230204,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-05,20230205,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-06,20230206,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-07,20230207,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-08,20230208,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-09,20230209,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-10,20230210,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-11,20230211,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-12,20230212,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-13,20230213,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-14,20230214,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-15,20230215,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-16,20230216,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-17,20230217,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-18,20230218,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-19,20230219,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-20,20230220,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-21,20230221,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-22,20230222,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-23,20230223,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-24,20230224,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-25,20230225,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-26,20230226,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-27,20230227,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-02-28,20230228,False,2023,Q1,2023 Q1,2,Feb,2023-02,Feb 2023,False,False
2023-03-01,20230301,True,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-02,20230302,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-03,20230303,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-04,20230304,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-05,20230305,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-06,20230306,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-07,20230307,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-08,20230308,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-09,20230309,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-10,20230310,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-11,20230311,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-12,20230312,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-13,20230313,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-14,20230314,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-15,20230315,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-16,20230316,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-17,20230317,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-18,20230318,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-19,20230319,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-20,20230320,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-21,20230321,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-22,20230322,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-23,20230323,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-24,20230324,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-25,20230325,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-26,20230326,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-27,20230327,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-28,20230328,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-29,20230329,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-30,20230330,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-03-31,20230331,False,2023,Q1,2023 Q1,3,Mar,2023-03,Mar 2023,False,False
2023-04-01,20230401,True,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-02,20230402,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-03,20230403,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-04,20230404,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-05,20230405,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-06,20230406,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-07,20230407,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-08,20230408,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-09,20230409,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-10,20230410,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-11,20230411,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-12,20230412,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-13,20230413,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-14,20230414,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-15,20230415,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-16,20230416,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-17,20230417,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-18,20230418,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-19,20230419,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-20,20230420,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-21,20230421,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-22,20230422,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-23,20230423,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-24,20230424,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-25,20230425,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-26,20230426,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-27,20230427,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-28,20230428,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-29,20230429,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-04-30,20230430,False,2023,Q2,2023 Q2,4,Apr,2023-04,Apr 2023,False,False
2023-05-01,20230501,True,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-02,20230502,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-03,20230503,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-04,20230504,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-05,20230505,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-06,20230506,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-07,20230507,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-08,20230508,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-09,20230509,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-10,20230510,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-11,20230511,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-12,20230512,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-13,20230513,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-14,20230514,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-15,20230515,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-16,20230516,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-17,20230517,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-18,20230518,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-19,20230519,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-20,20230520,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-21,20230521,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-22,20230522,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-23,20230523,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-24,20230524,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-25,20230525,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-26,20230526,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-27,20230527,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-28,20230528,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-29,20230529,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-30,20230530,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-05-31,20230531,False,2023,Q2,2023 Q2,5,May,2023-05,May 2023,False,False
2023-06-01,20230601,True,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-02,20230602,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-03,20230603,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-04,20230604,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-05,20230605,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-06,20230606,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-07,20230607,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-08,20230608,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-09,20230609,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-10,20230610,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-11,20230611,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-12,20230612,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-13,20230613,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-14,20230614,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-15,20230615,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-16,20230616,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-17,20230617,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-18,20230618,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-19,20230619,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-20,20230620,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-21,20230621,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-22,20230622,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-23,20230623,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-24,20230624,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
2023-06-25,20230625,False,2023,Q2,2023 Q2,6,Jun,2023-06,Jun 2023,False,False
